idx,db_id,question,gold_query,generated_raw,extracted_sql,score,reason
855,orchestra,What are the orchestras that do not have any performances?,SELECT Orchestra FROM orchestra WHERE Orchestra_ID NOT IN (SELECT Orchestra_ID FROM performance),SELECT Orchestra FROM orchestra WHERE Orchestra NOT IN (SELECT DISTINCT Orchestra_ID FROM performance),SELECT Orchestra FROM orchestra WHERE Orchestra NOT IN (SELECT DISTINCT Orchestra_ID FROM performance),0.0,"Resultados divergentes (ordered=False). gold=1 linhas, pred=12 linhas."
856,orchestra,Show the record companies shared by orchestras founded before 2003 and after 2003.,SELECT Record_Company FROM orchestra WHERE Year_of_Founded  <  2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded  >  2003,SELECT T1.Record_Company FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID JOIN show AS T3 ON T2.Performance_ID = T3.Performance_ID WHERE T1.Year_of_Founded < 2003 OR T1.Year_of_Founded > 2003 GROUP BY T1.Record_Company,SELECT T1.Record_Company FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID JOIN show AS T3 ON T2.Performance_ID = T3.Performance_ID WHERE T1.Year_of_Founded < 2003 OR T1.Year_of_Founded > 2003 GROUP BY T1.Record_Company,0.0,"Resultados divergentes (ordered=False). gold=1 linhas, pred=4 linhas."
857,orchestra,What are the record companies that are used by both orchestras founded before 2003 and those founded after 2003?,SELECT Record_Company FROM orchestra WHERE Year_of_Founded  <  2003 INTERSECT SELECT Record_Company FROM orchestra WHERE Year_of_Founded  >  2003,SELECT T1.Record_Company FROM orchestra AS T1 JOIN orchestra AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID WHERE T1.Year_of_Founded < 2003 AND T2.Year_of_Founded > 2003 GROUP BY T1.Record_Company,SELECT T1.Record_Company FROM orchestra AS T1 JOIN orchestra AS T2 ON T1.Orchestra_ID = T2.Orchestra_ID WHERE T1.Year_of_Founded < 2003 AND T2.Year_of_Founded > 2003 GROUP BY T1.Record_Company,0.0,"Resultados divergentes (ordered=False). gold=1 linhas, pred=0 linhas."
858,orchestra,"Find the number of orchestras whose record format is ""CD"" or ""DVD"".","SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format  =  ""CD"" OR Major_Record_Format  =  ""DVD""","SELECT COUNT(DISTINCT Orchestra_ID) FROM orchestra WHERE Major_Record_Format IN ('CD', 'DVD')","SELECT COUNT(DISTINCT Orchestra_ID) FROM orchestra WHERE Major_Record_Format IN ('CD', 'DVD')",1.0,Resultados idênticos (ordered=False).
859,orchestra,Count the number of orchestras that have CD or DVD as their record format.,"SELECT COUNT(*) FROM orchestra WHERE Major_Record_Format  =  ""CD"" OR Major_Record_Format  =  ""DVD""","SELECT COUNT(DISTINCT O.Orchestra_ID) FROM orchestra O WHERE O.Major_Record_Format IN ('CD', 'DVD')","SELECT COUNT(DISTINCT O.Orchestra_ID) FROM orchestra O WHERE O.Major_Record_Format IN ('CD', 'DVD')",1.0,Resultados idênticos (ordered=False).
860,orchestra,Show the years in which orchestras that have given more than one performance are founded.,SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1,SELECT DISTINCT T2.Year_of_Founded FROM orchestra AS T2 JOIN performance AS T1 ON T2.Orchestra_ID = T1.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(T1.Performance_ID) > 1,SELECT DISTINCT T2.Year_of_Founded FROM orchestra AS T2 JOIN performance AS T1 ON T2.Orchestra_ID = T1.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(T1.Performance_ID) > 1,1.0,Resultados idênticos (ordered=False).
861,orchestra,What are years of founding for orchestras that have had more than a single performance?,SELECT Year_of_Founded FROM orchestra AS T1 JOIN performance AS T2 ON T1.Orchestra_ID  =  T2.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(*)  >  1,SELECT T2.Year_of_Founded FROM orchestra AS T2 JOIN performance AS T1 ON T2.Orchestra_ID = T1.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(T1.Performance_ID) > 1,SELECT T2.Year_of_Founded FROM orchestra AS T2 JOIN performance AS T1 ON T2.Orchestra_ID = T1.Orchestra_ID GROUP BY T2.Orchestra_ID HAVING COUNT(T1.Performance_ID) > 1,1.0,Resultados idênticos (ordered=False).
862,network_1,How many high schoolers are there?,SELECT count(*) FROM Highschooler,SELECT COUNT(DISTINCT ID) FROM Highschooler,SELECT COUNT(DISTINCT ID) FROM Highschooler,1.0,Resultados idênticos (ordered=False).
863,network_1,Count the number of high schoolers.,SELECT count(*) FROM Highschooler,SELECT COUNT(DISTINCT ID) FROM Highschooler,SELECT COUNT(DISTINCT ID) FROM Highschooler,1.0,Resultados idênticos (ordered=False).
864,network_1,Show the names and grades of each high schooler.,"SELECT name ,  grade FROM Highschooler","SELECT H.name, H.grade FROM Highschooler AS H GROUP BY H.name, H.grade","SELECT H.name, H.grade FROM Highschooler AS H GROUP BY H.name, H.grade",1.0,Resultados idênticos (ordered=False).
865,network_1,What are the names and grades for each high schooler?,"SELECT name ,  grade FROM Highschooler","SELECT H.name, H.grade FROM Highschooler AS H JOIN Likes AS L1 ON H.ID = L1.student_id JOIN Highschooler AS S ON L1.liked_id = S.ID","SELECT H.name, H.grade FROM Highschooler AS H JOIN Likes AS L1 ON H.ID = L1.student_id JOIN Highschooler AS S ON L1.liked_id = S.ID",0.0,"Resultados divergentes (ordered=False). gold=16 linhas, pred=10 linhas."
866,network_1,Show all the grades of the high schoolers.,SELECT grade FROM Highschooler,SELECT DISTINCT grade FROM Highschooler,SELECT DISTINCT grade FROM Highschooler,0.0,"Resultados divergentes (ordered=False). gold=16 linhas, pred=4 linhas."
867,network_1,What is the grade of each high schooler?,SELECT grade FROM Highschooler,SELECT H.grade FROM Highschooler AS H JOIN Likes AS L ON H.ID = L.student_id,SELECT H.grade FROM Highschooler AS H JOIN Likes AS L ON H.ID = L.student_id,0.0,"Resultados divergentes (ordered=False). gold=16 linhas, pred=10 linhas."
868,network_1,What grade is Kyle in?,"SELECT grade FROM Highschooler WHERE name  =  ""Kyle""",SELECT T2.grade FROM Highschooler AS T2 JOIN Likes AS T1 ON T2.ID = T1.student_id WHERE T2.name = 'Kyle',SELECT T2.grade FROM Highschooler AS T2 JOIN Likes AS T1 ON T2.ID = T1.student_id WHERE T2.name = 'Kyle',1.0,Resultados idênticos (ordered=False).
869,network_1,Return the grade for the high schooler named Kyle.,"SELECT grade FROM Highschooler WHERE name  =  ""Kyle""",SELECT T2.grade FROM Highschooler AS T2 JOIN Likes AS T1 ON T2.ID = T1.liked_id WHERE T2.name = 'Kyle',SELECT T2.grade FROM Highschooler AS T2 JOIN Likes AS T1 ON T2.ID = T1.liked_id WHERE T2.name = 'Kyle',1.0,Resultados idênticos (ordered=False).
870,network_1,Show the names of all high schoolers in grade 10.,SELECT name FROM Highschooler WHERE grade  =  10,SELECT name FROM Highschooler WHERE grade = 10,SELECT name FROM Highschooler WHERE grade = 10,1.0,Resultados idênticos (ordered=False).
871,network_1,What are the names of all high schoolers in grade 10?,SELECT name FROM Highschooler WHERE grade  =  10,SELECT T2.name FROM Highschooler AS T2 JOIN Likes AS T1 ON T2.ID = T1.student_id WHERE T2.grade = 10,SELECT T2.name FROM Highschooler AS T2 JOIN Likes AS T1 ON T2.ID = T1.student_id WHERE T2.grade = 10,0.0,"Resultados divergentes (ordered=False). gold=4 linhas, pred=2 linhas."
872,network_1,Show the ID of the high schooler named Kyle.,"SELECT ID FROM Highschooler WHERE name  =  ""Kyle""",SELECT ID FROM Highschooler WHERE name = 'Kyle',SELECT ID FROM Highschooler WHERE name = 'Kyle',1.0,Resultados idênticos (ordered=False).
873,network_1,What is Kyle's id?,"SELECT ID FROM Highschooler WHERE name  =  ""Kyle""",SELECT ID FROM Highschooler WHERE name = 'Kyle',SELECT ID FROM Highschooler WHERE name = 'Kyle',1.0,Resultados idênticos (ordered=False).
874,network_1,How many high schoolers are there in grade 9 or 10?,SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10,"SELECT COUNT(*) FROM Highschooler WHERE grade IN (9, 10)","SELECT COUNT(*) FROM Highschooler WHERE grade IN (9, 10)",1.0,Resultados idênticos (ordered=False).
875,network_1,Count the number of high schoolers in grades 9 or 10.,SELECT count(*) FROM Highschooler WHERE grade  =  9 OR grade  =  10,"SELECT COUNT(*) FROM Highschooler WHERE grade IN (9, 10)","SELECT COUNT(*) FROM Highschooler WHERE grade IN (9, 10)",1.0,Resultados idênticos (ordered=False).
876,network_1,Show the number of high schoolers for each grade.,"SELECT grade ,  count(*) FROM Highschooler GROUP BY grade","SELECT H.grade , COUNT(H.ID) FROM Highschooler AS H JOIN Likes AS L ON H.ID = L.student_id GROUP BY H.grade","SELECT H.grade , COUNT(H.ID) FROM Highschooler AS H JOIN Likes AS L ON H.ID = L.student_id GROUP BY H.grade",0.0,"Resultados divergentes (ordered=False). gold=4 linhas, pred=4 linhas."
877,network_1,How many high schoolers are in each grade?,"SELECT grade ,  count(*) FROM Highschooler GROUP BY grade","SELECT H.grade , COUNT(H.ID) FROM Highschooler AS H JOIN Likes AS L ON H.ID = L.student_id GROUP BY H.grade","SELECT H.grade , COUNT(H.ID) FROM Highschooler AS H JOIN Likes AS L ON H.ID = L.student_id GROUP BY H.grade",0.0,"Resultados divergentes (ordered=False). gold=4 linhas, pred=4 linhas."
878,network_1,Which grade has the most high schoolers?,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,SELECT T2.grade FROM Highschooler AS T2 JOIN Likes AS T1 ON T2.ID = T1.student_id GROUP BY T2.grade ORDER BY COUNT(T1.liked_id) DESC LIMIT 1,SELECT T2.grade FROM Highschooler AS T2 JOIN Likes AS T1 ON T2.ID = T1.student_id GROUP BY T2.grade ORDER BY COUNT(T1.liked_id) DESC LIMIT 1,0.0,"Resultados divergentes (ordered=True). gold=1 linhas, pred=1 linhas."
879,network_1,Return the grade that has the greatest number of high schoolers.,SELECT grade FROM Highschooler GROUP BY grade ORDER BY count(*) DESC LIMIT 1,"(SELECT HS.grade FROM (SELECT HS.grade, COUNT(HS.ID) AS num FROM Highschooler HS JOIN Likes L ON HS.ID = L.student_id GROUP BY HS.grade) HS WHERE HS.num = (SELECT MAX(num) FROM (SELECT COUNT(HS.ID) AS num FROM Highschooler HS JOIN Likes L ON HS.ID = L.student_id GROUP BY HS.grade) HS))","SELECT HS.grade FROM (SELECT HS.grade, COUNT(HS.ID) AS num FROM Highschooler HS JOIN Likes L ON HS.ID = L.student_id GROUP BY HS.grade) HS WHERE HS.num = (SELECT MAX(num) FROM (SELECT COUNT(HS.ID) AS num FROM Highschooler HS JOIN Likes L ON HS.ID = L.student_id GROUP BY HS.grade) HS))",0.0,"Falha ao executar a consulta gerada: near "")"": syntax error"
880,network_1,Show me all grades that have at least 4 students.,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*)  >=  4,SELECT H.grade FROM Highschooler H JOIN Likes L ON H.ID = L.student_id GROUP BY H.grade HAVING COUNT(DISTINCT L.liked_id) >= 4,SELECT H.grade FROM Highschooler H JOIN Likes L ON H.ID = L.student_id GROUP BY H.grade HAVING COUNT(DISTINCT L.liked_id) >= 4,0.0,"Resultados divergentes (ordered=False). gold=4 linhas, pred=1 linhas."
881,network_1,Which grades have 4 or more high schoolers?,SELECT grade FROM Highschooler GROUP BY grade HAVING count(*)  >=  4,SELECT H.grade FROM Highschooler H JOIN Likes L ON H.ID = L.student_id GROUP BY H.grade HAVING COUNT(DISTINCT L.liked_id) >= 4,SELECT H.grade FROM Highschooler H JOIN Likes L ON H.ID = L.student_id GROUP BY H.grade HAVING COUNT(DISTINCT L.liked_id) >= 4,0.0,"Resultados divergentes (ordered=False). gold=4 linhas, pred=1 linhas."
882,network_1,Show the student IDs and numbers of friends corresponding to each.,"SELECT student_id ,  count(*) FROM Friend GROUP BY student_id","SELECT H.ID, COUNT(F.student_id) AS Number_of_Friends FROM Highschooler H LEFT JOIN Friend F ON H.ID = F.student_id GROUP BY H.ID","SELECT H.ID, COUNT(F.student_id) AS Number_of_Friends FROM Highschooler H LEFT JOIN Friend F ON H.ID = F.student_id GROUP BY H.ID",0.0,"Resultados divergentes (ordered=False). gold=14 linhas, pred=16 linhas."
883,network_1,How many friends does each student have?,"SELECT student_id ,  count(*) FROM Friend GROUP BY student_id","SELECT F.student_id, COUNT(DISTINCT F.friend_id) as NumberOfFriends
FROM Friend F
JOIN Highschooler H ON F.student_id = H.ID
GROUP BY F.student_id;","SELECT F.student_id, COUNT(DISTINCT F.friend_id) as NumberOfFriends
FROM Friend F
JOIN Highschooler H ON F.student_id = H.ID
GROUP BY F.student_id",1.0,Resultados idênticos (ordered=False).
884,network_1,Show the names of high school students and their corresponding number of friends.,"SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id","SELECT H.name, COUNT(F.student_id) as Number_of_Friends FROM Highschooler H LEFT JOIN Friend F ON H.ID = F.student_id GROUP BY H.name","SELECT H.name, COUNT(F.student_id) as Number_of_Friends FROM Highschooler H LEFT JOIN Friend F ON H.ID = F.student_id GROUP BY H.name",0.0,"Resultados divergentes (ordered=False). gold=14 linhas, pred=14 linhas."
885,network_1,What are the names of the high schoolers and how many friends does each have?,"SELECT T2.name ,  count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id","SELECT H.name, COUNT(F.student_id) as Number_of_Friends FROM Highschooler H LEFT JOIN Friend F ON H.ID = F.student_id GROUP BY H.name","SELECT H.name, COUNT(F.student_id) as Number_of_Friends FROM Highschooler H LEFT JOIN Friend F ON H.ID = F.student_id GROUP BY H.name",0.0,"Resultados divergentes (ordered=False). gold=14 linhas, pred=14 linhas."
886,network_1,What is the name of the high schooler who has the greatest number of friends?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,SELECT H1.name FROM Highschooler AS H1 JOIN Friend AS F1 ON H1.ID = F1.student_id GROUP BY H1.ID ORDER BY COUNT(F1.friend_id) DESC LIMIT 1,SELECT H1.name FROM Highschooler AS H1 JOIN Friend AS F1 ON H1.ID = F1.student_id GROUP BY H1.ID ORDER BY COUNT(F1.friend_id) DESC LIMIT 1,1.0,Resultados idênticos (ordered=True).
887,network_1,Return the name of the high school student with the most friends.,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,SELECT H1.name FROM Highschooler AS H1 JOIN Friend AS F1 ON H1.ID = F1.student_id GROUP BY H1.ID ORDER BY COUNT(F1.friend_id) DESC LIMIT 1,SELECT H1.name FROM Highschooler AS H1 JOIN Friend AS F1 ON H1.ID = F1.student_id GROUP BY H1.ID ORDER BY COUNT(F1.friend_id) DESC LIMIT 1,1.0,Resultados idênticos (ordered=True).
888,network_1,Show the names of high schoolers who have at least 3 friends.,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  3,SELECT H1.name FROM Highschooler AS H1 JOIN Friend AS F1 ON H1.ID = F1.student_id GROUP BY H1.name HAVING COUNT(DISTINCT F1.friend_id) >= 3,SELECT H1.name FROM Highschooler AS H1 JOIN Friend AS F1 ON H1.ID = F1.student_id GROUP BY H1.name HAVING COUNT(DISTINCT F1.friend_id) >= 3,0.0,"Resultados divergentes (ordered=False). gold=1 linhas, pred=3 linhas."
889,network_1,What are the names of high schoolers who have 3 or more friends?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  3,SELECT H1.name FROM Highschooler AS H1 JOIN Friend AS F1 ON H1.ID = F1.student_id GROUP BY H1.name HAVING COUNT(DISTINCT F1.friend_id) >= 3,SELECT H1.name FROM Highschooler AS H1 JOIN Friend AS F1 ON H1.ID = F1.student_id GROUP BY H1.name HAVING COUNT(DISTINCT F1.friend_id) >= 3,0.0,"Resultados divergentes (ordered=False). gold=1 linhas, pred=3 linhas."
890,network_1,Show the names of all of the high schooler Kyle's friends.,"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle""",SELECT T2.name FROM Highschooler AS T1 JOIN Friend AS T3 ON T1.ID = T3.student_id JOIN Highschooler AS T2 ON T3.friend_id = T2.ID WHERE T1.name = 'Kyle',SELECT T2.name FROM Highschooler AS T1 JOIN Friend AS T3 ON T1.ID = T3.student_id JOIN Highschooler AS T2 ON T3.friend_id = T2.ID WHERE T1.name = 'Kyle',1.0,Resultados idênticos (ordered=False).
891,network_1,Return the names of friends of the high school student Kyle.,"SELECT T3.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id JOIN Highschooler AS T3 ON T1.friend_id  =  T3.id WHERE T2.name  =  ""Kyle""",SELECT T1.name FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID = T2.student_id WHERE T1.name = 'Kyle' JOIN Highschooler AS T3 ON T2.friend_id = T3.ID,SELECT T1.name FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID = T2.student_id WHERE T1.name = 'Kyle' JOIN Highschooler AS T3 ON T2.friend_id = T3.ID,0.0,"Falha ao executar a consulta gerada: near ""JOIN"": syntax error"
892,network_1,How many friends does the high school student Kyle have?,"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",SELECT COUNT(DISTINCT friend_id) FROM Friend WHERE student_id = (SELECT ID FROM Highschooler WHERE name = 'Kyle'),SELECT COUNT(DISTINCT friend_id) FROM Friend WHERE student_id = (SELECT ID FROM Highschooler WHERE name = 'Kyle'),1.0,Resultados idênticos (ordered=False).
893,network_1,Count the number of friends Kyle has.,"SELECT count(*) FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id WHERE T2.name  =  ""Kyle""",SELECT COUNT(DISTINCT friend_id) FROM Friend WHERE student_id = (SELECT ID FROM Highschooler WHERE name = 'Kyle'),SELECT COUNT(DISTINCT friend_id) FROM Friend WHERE student_id = (SELECT ID FROM Highschooler WHERE name = 'Kyle'),1.0,Resultados idênticos (ordered=False).
894,network_1,Show ids of all students who do not have any friends.,SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend,SELECT student_id FROM Highschooler WHERE student_id NOT IN (SELECT DISTINCT student_id FROM Friend),SELECT student_id FROM Highschooler WHERE student_id NOT IN (SELECT DISTINCT student_id FROM Friend),0.0,Falha ao executar a consulta gerada: no such column: student_id
895,network_1,What are the ids of high school students who do not have friends?,SELECT id FROM Highschooler EXCEPT SELECT student_id FROM Friend,SELECT ID FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Likes) EXCEPT SELECT friend_id FROM Friend,SELECT ID FROM Highschooler WHERE ID NOT IN (SELECT student_id FROM Likes) EXCEPT SELECT friend_id FROM Friend,0.0,"Resultados divergentes (ordered=False). gold=2 linhas, pred=1 linhas."
896,network_1,Show names of all high school students who do not have any friends.,SELECT name FROM Highschooler EXCEPT SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id,SELECT H.name FROM Highschooler H WHERE H.ID NOT IN (SELECT F.student_id FROM Friend F),SELECT H.name FROM Highschooler H WHERE H.ID NOT IN (SELECT F.student_id FROM Friend F),1.0,Resultados idênticos (ordered=False).
897,network_1,What are the names of students who have no friends?,SELECT name FROM Highschooler EXCEPT SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id,SELECT H.name FROM Highschooler H WHERE H.ID NOT IN (SELECT F.student_id FROM Friend F),SELECT H.name FROM Highschooler H WHERE H.ID NOT IN (SELECT F.student_id FROM Friend F),1.0,Resultados idênticos (ordered=False).
898,network_1,Show the ids of high schoolers who have friends and are also liked by someone else.,SELECT student_id FROM Friend INTERSECT SELECT liked_id FROM Likes,SELECT DISTINCT T1.ID FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID = T2.student_id JOIN Likes AS T3 ON T1.ID = T3.liked_id WHERE T2.student_id IS NOT NULL AND T3.student_id IS NOT NULL,SELECT DISTINCT T1.ID FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID = T2.student_id JOIN Likes AS T3 ON T1.ID = T3.liked_id WHERE T2.student_id IS NOT NULL AND T3.student_id IS NOT NULL,1.0,Resultados idênticos (ordered=False).
899,network_1,What are the ids of students who both have friends and are liked?,SELECT student_id FROM Friend INTERSECT SELECT liked_id FROM Likes,SELECT T1.student_id FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID = T2.student_id JOIN Likes AS T3 ON T1.ID = T3.liked_id GROUP BY T1.student_id HAVING COUNT(T2.friend_id) > 0 AND COUNT(T3.liked_id) > 0,SELECT T1.student_id FROM Highschooler AS T1 JOIN Friend AS T2 ON T1.ID = T2.student_id JOIN Likes AS T3 ON T1.ID = T3.liked_id GROUP BY T1.student_id HAVING COUNT(T2.friend_id) > 0 AND COUNT(T3.liked_id) > 0,0.0,Falha ao executar a consulta gerada: no such column: T1.student_id
900,network_1,Show name of all students who have some friends and also are liked by someone else.,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id INTERSECT SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id  =  T2.id,"SELECT H1.name FROM Highschooler AS H1
JOIN Friend AS F1 ON H1.ID = F1.student_id
WHERE F1.friend_id IN (SELECT student_id FROM Likes)","SELECT H1.name FROM Highschooler AS H1
JOIN Friend AS F1 ON H1.ID = F1.student_id
WHERE F1.friend_id IN (SELECT student_id FROM Likes)",0.0,"Resultados divergentes (ordered=False). gold=8 linhas, pred=14 linhas."
901,network_1,What are the names of high schoolers who both have friends and are liked?,SELECT T2.name FROM Friend AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id INTERSECT SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id  =  T2.id,SELECT H1.name FROM Highschooler AS H1 JOIN Friend AS F1 ON H1.ID = F1.student_id JOIN Highschooler AS H2 ON F1.friend_id = H2.ID JOIN Likes AS L1 ON H1.ID = L1.student_id WHERE H2.ID IS NOT NULL AND H1.ID IS NOT NULL,SELECT H1.name FROM Highschooler AS H1 JOIN Friend AS F1 ON H1.ID = F1.student_id JOIN Highschooler AS H2 ON F1.friend_id = H2.ID JOIN Likes AS L1 ON H1.ID = L1.student_id WHERE H2.ID IS NOT NULL AND H1.ID IS NOT NULL,0.0,"Resultados divergentes (ordered=False). gold=8 linhas, pred=12 linhas."
902,network_1,Count the number of likes for each student id.,"SELECT student_id ,  count(*) FROM Likes GROUP BY student_id","SELECT student_id, COUNT(liked_id) FROM Likes GROUP BY student_id","SELECT student_id, COUNT(liked_id) FROM Likes GROUP BY student_id",1.0,Resultados idênticos (ordered=False).
903,network_1,How many likes correspond to each student id?,"SELECT student_id ,  count(*) FROM Likes GROUP BY student_id","SELECT T1.student_id, COUNT(T2.liked_id) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id = T2.ID GROUP BY T1.student_id","SELECT T1.student_id, COUNT(T2.liked_id) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.liked_id = T2.ID GROUP BY T1.student_id",0.0,Falha ao executar a consulta gerada: no such column: T2.liked_id
904,network_1,"Show the names of high schoolers who have likes, and numbers of likes for each.","SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id","SELECT H.name, COUNT(L.liked_id) as NumberOfLikes FROM Highschooler H LEFT JOIN Likes L ON H.ID = L.student_id GROUP BY H.name","SELECT H.name, COUNT(L.liked_id) as NumberOfLikes FROM Highschooler H LEFT JOIN Likes L ON H.ID = L.student_id GROUP BY H.name",0.0,"Resultados divergentes (ordered=False). gold=10 linhas, pred=14 linhas."
905,network_1,"What are the names of high schoolers who have likes, and how many likes does each have?","SELECT T2.name ,  count(*) FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id","SELECT H.name, COUNT(L.liked_id) as Like_Count FROM Highschooler H LEFT JOIN Likes L ON H.ID = L.student_id GROUP BY H.name","SELECT H.name, COUNT(L.liked_id) as Like_Count FROM Highschooler H LEFT JOIN Likes L ON H.ID = L.student_id GROUP BY H.name",0.0,"Resultados divergentes (ordered=False). gold=10 linhas, pred=14 linhas."
906,network_1,What is the name of the high schooler who has the greatest number of likes?,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,SELECT H1.name FROM Highschooler AS H1 JOIN Likes AS L1 ON H1.ID = L1.student_id GROUP BY H1.ID ORDER BY COUNT(L1.liked_id) DESC LIMIT 1,SELECT H1.name FROM Highschooler AS H1 JOIN Likes AS L1 ON H1.ID = L1.student_id GROUP BY H1.ID ORDER BY COUNT(L1.liked_id) DESC LIMIT 1,1.0,Resultados idênticos (ordered=True).
907,network_1,Give the name of the student with the most likes.,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id ORDER BY count(*) DESC LIMIT 1,SELECT H1.name FROM Highschooler AS H1 JOIN Likes AS L1 ON H1.ID = L1.student_id GROUP BY H1.ID ORDER BY COUNT(L1.liked_id) DESC LIMIT 1,SELECT H1.name FROM Highschooler AS H1 JOIN Likes AS L1 ON H1.ID = L1.student_id GROUP BY H1.ID ORDER BY COUNT(L1.liked_id) DESC LIMIT 1,1.0,Resultados idênticos (ordered=True).
908,network_1,Show the names of students who have at least 2 likes.,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  2,SELECT H1.name FROM Highschooler AS H1 JOIN Likes AS L1 ON H1.ID = L1.student_id GROUP BY H1.name HAVING COUNT(DISTINCT L1.liked_id) >= 2,SELECT H1.name FROM Highschooler AS H1 JOIN Likes AS L1 ON H1.ID = L1.student_id GROUP BY H1.name HAVING COUNT(DISTINCT L1.liked_id) >= 2,0.0,"Resultados divergentes (ordered=False). gold=0 linhas, pred=1 linhas."
909,network_1,What are the names of students who have 2 or more likes?,SELECT T2.name FROM Likes AS T1 JOIN Highschooler AS T2 ON T1.student_id  =  T2.id GROUP BY T1.student_id HAVING count(*)  >=  2,SELECT H1.name FROM Highschooler AS H1 JOIN Likes AS L1 ON H1.ID = L1.student_id GROUP BY H1.name HAVING COUNT(DISTINCT L1.liked_id) >= 2,SELECT H1.name FROM Highschooler AS H1 JOIN Likes AS L1 ON H1.ID = L1.student_id GROUP BY H1.name HAVING COUNT(DISTINCT L1.liked_id) >= 2,0.0,"Resultados divergentes (ordered=False). gold=0 linhas, pred=1 linhas."
